Trajectories
100
,,Patient 1:Unlabeled0,,,Patient 1:Unlabeled3,,,Patient 1:Unlabeled1,,,Patient 1:Unlabeled2,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1859,0,-164.055,207.421,65.7691,-164.806,167.879,65.6819,-124.9,208.437,66.0632,-124.442,167.21,66.1446
1860,0,-163.945,207.422,65.7586,-164.754,167.905,65.6775,-124.772,208.436,66.0647,-124.379,167.237,66.1176
1861,0,-163.869,207.459,65.75,-164.707,167.889,65.6809,-124.644,208.425,66.0736,-124.262,167.29,66.0593
1862,0,-163.772,207.44,65.7397,-164.644,167.886,65.6862,-124.54,208.368,66.115,-124.178,167.314,66.0645
1863,0,-163.684,207.446,65.7502,-164.587,167.902,65.6864,-124.391,208.381,66.1135,-124.077,167.395,66.0128
1864,0,-163.597,207.462,65.7611,-164.537,167.941,65.6807,-124.269,208.446,66.1121,-123.985,167.444,66.0108
1865,0,-163.52,207.468,65.7499,-164.456,168.003,65.6451,-124.157,208.462,66.1461,-123.89,167.498,65.9837
1866,0,-163.441,207.455,65.7482,-164.351,168.08,65.6105,-124.074,208.461,66.1409,-123.779,167.558,65.9937
1867,0,-163.356,207.449,65.7229,-164.271,168.058,65.597,-123.985,208.5,66.1438,-123.676,167.585,65.96
1868,0,-163.267,207.427,65.6997,-164.192,168.003,65.6536,-123.889,208.479,66.134,-123.592,167.572,65.9597
1869,0,-163.201,207.4,65.6954,-164.085,167.938,65.6724,-123.744,208.475,66.1192,-123.46,167.547,65.9762
1870,0,-163.105,207.401,65.6714,-163.655,168.153,65.5993,-123.635,208.469,66.117,-123.35,167.538,65.9843
1871,0,-163.015,207.38,65.6929,-163.477,168.143,65.6292,-123.519,208.503,66.1092,-123.217,167.554,66.002
1872,0,-162.934,207.347,65.6788,-163.322,168.103,65.6279,-123.415,208.486,66.1242,-123.103,167.587,66.0141
1873,0,-162.828,207.3,65.6868,-163.196,168.076,65.6582,-123.292,208.536,66.0813,-122.967,167.613,66.0031
1874,0,-162.745,207.274,65.6845,-163.041,168.039,65.6138,-123.167,208.538,66.0591,-122.863,167.61,65.9954
1875,0,-162.645,207.216,65.6993,-162.958,167.956,65.627,-123.069,208.539,66.0346,-122.75,167.638,65.9904
1876,0,-162.51,207.191,65.7165,-162.806,167.97,65.6217,-122.933,208.609,65.9987,-122.629,167.628,66.0051
1877,0,-162.432,207.143,65.6785,-162.658,167.934,65.5903,-122.849,208.592,65.9966,-122.44,167.622,66.0117
1878,0,-162.279,207.181,65.6868,-162.534,167.902,65.5733,-122.881,208.548,65.9697,-122.305,167.604,66.0076
1879,0,-162.157,207.222,65.6763,-162.431,167.864,65.5952,-122.773,208.561,65.9538,-122.231,167.585,66.0231
1880,0,-162.084,207.223,65.692,-162.339,167.84,65.5931,-122.652,208.531,66.0048,-122.122,167.584,66.0394
1881,0,-161.964,207.236,65.7074,-162.215,167.838,65.581,-122.532,208.531,66.0207,-122.001,167.564,66.0522
1882,0,-161.849,207.245,65.6724,-162.114,167.812,65.5495,-122.409,208.527,65.9855,-121.898,167.574,66.0251
1883,0,-161.749,207.189,65.7035,-162.049,167.778,65.5747,-122.17,208.552,65.963,-121.83,167.544,66.0397
1884,0,-161.578,207.244,65.6063,-161.954,167.781,65.5717,-122.089,208.587,65.9553,-121.759,167.577,66.0068
1885,0,-161.517,207.31,65.6299,-161.84,167.802,65.5284,-121.999,208.555,65.9573,-121.651,167.54,65.9956
1886,0,-161.387,207.359,65.5938,-161.747,167.842,65.5168,-121.897,208.545,65.9611,-121.571,167.494,66.0049
1887,0,-161.254,207.36,65.5826,-161.675,167.843,65.5292,-121.79,208.572,66.0859,-121.467,167.499,65.975
1888,0,-161.12,207.425,65.5706,-161.578,167.83,65.5515,-121.697,208.53,66.1052,-121.407,167.501,65.9721
1889,0,-161.015,207.416,65.5399,-161.487,167.832,65.5805,-121.602,208.482,65.9953,-121.315,167.488,65.951
1890,0,-160.898,207.44,65.5521,-161.391,167.82,65.5675,-121.511,208.442,66.0645,-121.217,167.501,65.942
1891,0,-160.766,207.43,65.5654,-161.291,167.795,65.601,-121.38,208.435,66.0544,-121.108,167.423,65.9509
1892,0,-160.619,207.47,65.5671,-161.161,167.832,65.5753,-121.27,208.445,66.037,-120.97,167.416,65.9564
1893,0,-160.486,207.491,65.5754,-161.034,167.852,65.6142,-121.188,208.47,66.0276,-120.827,167.434,65.9488
1894,0,-160.361,207.512,65.5638,-161.028,167.774,65.5656,-121.078,208.522,65.9867,-120.71,167.424,65.9888
1895,0,-160.227,207.484,65.5647,-160.947,167.808,65.5488,-120.927,208.553,65.9543,-120.533,167.399,65.9912
1896,0,-160.056,207.521,65.5258,-160.867,167.824,65.545,-120.857,208.553,65.9413,-120.41,167.387,66.0071
1897,0,-159.95,207.541,65.5265,-160.796,167.86,65.5527,-120.707,208.585,65.9368,-120.258,167.379,66.0262
1898,0,-159.82,207.56,65.5321,-160.686,167.885,65.5388,-120.564,208.584,65.9297,-120.107,167.374,66.0489
1899,0,-159.68,207.565,65.5657,-160.579,167.854,65.5743,-120.415,208.597,65.9249,-119.934,167.418,66.0647
1900,0,-159.553,207.573,65.5782,-160.132,168.093,65.5362,-120.232,208.602,65.9321,-119.757,167.452,66.068
1901,0,-159.427,207.489,65.6458,-159.966,168.082,65.5163,-120.097,208.589,65.9027,-119.654,167.462,66.0526
1902,0,-159.258,207.473,65.6877,-159.791,168.07,65.5009,-119.915,208.596,65.9268,-119.518,167.548,66.0488
1903,0,-159.102,207.437,65.7117,-159.756,167.886,65.8009,-119.758,208.583,65.9188,-119.374,167.614,66.0028
1904,0,-158.94,207.406,65.7439,-159.441,168.127,65.6208,-119.553,208.612,65.9144,-119.216,167.639,65.962
1905,0,-158.829,207.37,65.8193,-159.272,168.145,65.599,-119.37,208.605,65.8845,-119.082,167.668,65.9509
1906,0,-158.652,207.374,65.8147,-159.102,168.049,65.5034,-119.212,208.643,65.8727,-118.93,167.809,65.8619
1907,0,-158.498,207.357,65.8377,-158.99,167.977,65.5231,-119.164,208.645,65.9425,-118.826,167.854,65.8441
1908,0,-158.366,207.342,65.8593,-158.786,167.97,65.5444,-118.971,208.625,65.959,-118.693,167.853,65.8146
1909,0,-158.174,207.373,65.887,-158.599,167.926,65.5773,-118.815,208.622,65.9905,-118.541,167.871,65.8233
1910,0,-158.053,207.355,65.9327,-158.447,167.926,65.6083,-118.671,208.629,65.9594,-118.397,167.845,65.8158
1911,0,-157.925,207.359,65.9201,-158.242,167.852,65.6501,-118.396,208.634,65.9426,-118.239,167.79,65.8227
1912,0,-157.793,207.384,65.9147,-158.127,167.822,65.6835,-118.273,208.678,65.9656,-118.062,167.736,65.8347
1913,0,-157.677,207.393,65.9317,-157.98,167.855,65.6949,-118.224,208.692,65.8925,-117.905,167.691,65.8984
1914,0,-157.541,207.38,65.9327,-157.835,167.853,65.7332,-118.142,208.75,65.8518,-117.765,167.658,65.898
1915,0,-157.401,207.409,65.9149,-157.675,167.893,65.7186,-118.039,208.758,65.875,-117.633,167.628,65.9138
1916,0,-157.233,207.491,65.884,-157.582,167.925,65.7816,-117.928,208.737,65.9156,-117.523,167.638,65.9366
1917,0,-157.093,207.579,65.8837,-157.45,167.947,65.8063,-117.835,208.728,65.9423,-117.392,167.597,65.9751
1918,0,-156.937,207.606,65.8493,-157.344,167.997,65.7819,-117.712,208.711,65.9522,-117.236,167.583,65.9838
1919,0,-156.796,207.601,65.8388,-157.385,167.87,65.6739,-117.584,208.652,65.9755,-117.097,167.5,66.0122
1920,0,-156.617,207.578,65.8524,-157.311,167.931,65.6498,-117.434,208.61,66.0018,-116.902,167.422,66.08
1921,0,-156.443,207.545,65.8519,-157.226,167.957,65.6465,-117.278,208.622,66.0161,-116.713,167.348,66.1047
1922,0,-156.249,207.542,65.8587,-157.147,167.944,65.6487,-117.124,208.546,66.045,-116.571,167.329,66.1128
1923,0,-156.103,207.533,65.8674,-157.045,167.953,65.6443,-116.918,208.507,66.0927,-116.396,167.339,66.1135
1924,0,-155.956,207.554,65.8692,-156.636,168.152,65.7013,-116.698,208.492,66.0969,-116.249,167.396,66.0793
1925,0,-155.774,207.512,65.8766,-156.457,168.254,65.622,-116.481,208.454,66.1061,-116.081,167.478,66.0268
1926,0,-155.584,207.509,65.8494,-156.278,168.239,65.6278,-116.275,208.464,66.1267,-115.94,167.482,65.9732
1927,0,-155.407,207.523,65.8385,-156.074,168.246,65.6105,-116.114,208.476,66.1221,-115.769,167.558,65.9194
1928,0,-155.27,207.526,65.7875,-155.977,168.056,65.7891,-115.879,208.555,66.0891,-115.61,167.676,65.8672
1929,0,-155.11,207.515,65.7967,-155.723,167.967,65.674,-115.69,208.579,66.0293,-115.422,167.704,65.8399
1930,0,-154.995,207.503,65.7982,-155.522,167.91,65.6747,-115.502,208.559,66.0346,-115.249,167.733,65.8556
1931,0,-154.852,207.48,65.7887,-155.25,167.987,65.7091,-115.29,208.614,66.0221,-115.1,167.75,65.8445
1932,0,-154.576,207.485,65.739,-154.963,168.129,65.533,-115.122,208.629,65.9836,-114.903,167.815,65.8164
1933,0,-154.422,207.476,65.7315,-154.751,168.054,65.5252,-114.959,208.679,65.9472,-114.687,167.796,65.8246
1934,0,-154.277,207.446,65.7432,-154.667,167.862,65.6555,-114.805,208.734,65.9016,-114.459,167.766,65.851
1935,0,-154.178,207.396,65.7498,-154.376,167.884,65.4391,-114.661,208.747,65.8647,-114.272,167.754,65.8653
1936,0,-154.013,207.369,65.7285,-154.288,167.948,65.5452,-114.516,208.744,65.8712,-114.095,167.706,65.8757
1937,0,-153.921,207.33,65.7692,-154.117,167.921,65.3326,-114.364,208.77,65.9008,-113.945,167.713,65.883
1938,0,-153.764,207.434,65.7178,-153.988,168.026,65.464,-114.207,208.78,65.9244,-113.827,167.733,65.8896
1939,0,-153.606,207.493,65.6439,-153.89,168.088,65.4318,-114.075,208.795,65.9392,-113.681,167.761,65.8829
1940,0,-153.459,207.537,65.6349,-153.798,168.119,65.3832,-113.951,208.784,65.9701,-113.543,167.758,65.8874
1941,0,-153.307,207.54,65.6139,-153.677,168.119,65.3711,-113.8,208.762,65.9687,-113.414,167.721,65.8754
1942,0,-153.146,207.581,65.5657,-153.538,168.125,65.3594,-113.652,208.767,65.9511,-113.252,167.723,65.8238
1943,0,-152.955,207.614,65.4933,-153.371,168.16,65.3664,-113.46,208.733,65.9569,-113.128,167.721,65.7709
1944,0,-152.741,207.584,65.5285,-153.224,168.106,65.4153,-113.307,208.643,66.0088,-112.94,167.664,65.769
1945,0,-152.488,207.63,65.4781,-153.063,168.117,65.4187,-113.151,208.6,65.9943,-112.752,167.606,65.8132
1946,0,-152.299,207.61,65.5021,-152.905,168.056,65.4688,-112.981,208.6,65.9706,-112.559,167.548,65.8529
1947,0,-152.11,207.617,65.5275,-152.73,168.106,65.5085,-112.837,208.6,65.9449,-112.358,167.523,65.8593
1948,0,-151.938,207.705,65.4943,-152.513,168.192,65.4699,-112.627,208.657,65.8601,-112.141,167.53,65.8484
1949,0,-151.74,207.734,65.5121,-152.31,168.153,65.4638,-112.442,208.641,65.8104,-111.982,167.545,65.8515
1950,0,-151.52,207.717,65.528,-152.135,168.115,65.4776,-112.233,208.676,65.7882,-111.81,167.566,65.8274
1951,0,-151.331,207.685,65.5081,-151.896,168.136,65.4783,-112.035,208.74,65.7298,-111.607,167.658,65.7918
1952,0,-151.106,207.69,65.5064,-151.689,168.108,65.4469,-111.819,208.736,65.7288,-111.437,167.692,65.7486
1953,0,-150.897,207.633,65.5372,-151.489,168.054,65.4527,-111.598,208.683,65.7404,-111.234,167.732,65.7392
1954,0,-150.686,207.602,65.589,-151.255,168.046,65.4945,-111.342,208.653,65.7432,-111.059,167.773,65.7221
1955,0,-150.498,207.534,65.6691,-150.987,168.065,65.5086,-111.134,208.69,65.7435,-110.88,167.854,65.6986
1956,0,-150.325,207.531,65.7206,-150.799,168.074,65.5662,-110.928,208.719,65.7745,-110.706,167.928,65.6993
1957,0,-150.17,207.538,65.7354,-150.525,168.102,65.544,-110.728,208.742,65.8018,-110.493,167.996,65.6804
1958,0,-150.032,207.54,65.7585,-150.293,168.109,65.5586,-110.497,208.763,65.8261,-110.255,167.958,65.7145
1959,0,-149.878,207.544,65.758,-150.098,168.184,65.5467,-110.32,208.789,65.8505,-110.038,167.917,65.7259
1960,0,-149.685,207.542,65.772,-149.91,168.189,65.5618,-110.174,208.911,65.7751,-109.833,167.9,65.7638
1961,0,-149.492,207.52,65.7957,-149.763,168.175,65.5901,-110.043,208.978,65.7392,-109.628,167.877,65.7807
1962,0,-149.316,207.544,65.8136,-149.624,168.169,65.6415,-109.926,208.975,65.7651,-109.428,167.824,65.8353
1963,0,-149.085,207.556,65.8266,-149.414,168.25,65.6726,-109.802,208.936,65.81,-109.236,167.745,65.8713
1964,0,-148.885,207.575,65.8153,-149.294,168.266,65.6674,-109.621,208.885,65.8586,-109.017,167.614,65.93
1965,0,-148.663,207.545,65.8609,-149.172,168.253,65.7016,-109.442,208.813,65.9452,-108.811,167.543,65.9775
1966,0,-148.407,207.543,65.848,-149.028,168.268,65.6796,-109.228,208.802,65.9881,-108.608,167.507,65.9962
1967,0,-148.194,207.573,65.8169,-148.875,168.275,65.646,-109.004,208.761,65.9699,-108.449,167.47,66.0397
1968,0,-148.032,207.552,65.807,-148.695,168.317,65.602,-108.779,208.7,66.0099,-108.249,167.529,66.0068
1969,0,-147.739,207.578,65.7753,-148.466,168.268,65.5798,-108.518,208.643,66.0178,-108.103,167.561,65.9904
1970,0,-147.494,207.647,65.7509,-148.253,168.248,65.5749,-108.288,208.655,66.0066,-107.953,167.591,65.9658
1971,0,-147.282,207.671,65.7742,-148,168.146,65.6567,-108.052,208.669,66.0616,-107.788,167.717,65.9156
1972,0,-147.047,207.733,65.7334,-147.676,168.108,65.6848,-107.803,208.67,66.1139,-107.588,167.812,65.9097
1973,0,-146.876,207.744,65.73,-147.439,168.097,65.7227,-107.55,208.645,66.1713,-107.359,167.835,65.9426
1974,0,-146.685,207.697,65.7219,-147.146,168.091,65.7354,-107.288,208.66,66.2001,-107.118,167.89,65.9438
1975,0,-146.502,207.701,65.7168,-146.917,168.104,65.7661,-107.053,208.721,66.1653,-106.894,167.893,65.9776
1976,0,-146.343,207.701,65.7049,-146.71,168.065,65.7479,-106.844,208.79,66.1175,-106.622,167.872,66.0254
1977,0,-146.163,207.664,65.6937,-146.467,168.122,65.6835,-106.656,208.836,66.0867,-106.373,167.84,66.0422
1978,0,-146.02,207.596,65.7106,-146.311,168.139,65.6564,-106.504,208.916,66.0181,-106.119,167.844,66.037
1979,0,-145.85,207.601,65.7068,-146.167,168.181,65.615,-106.326,208.962,66.0318,-105.882,167.851,66.0332
1980,0,-145.686,207.58,65.7166,-145.973,168.287,65.4682,-106.147,209.002,66.0248,-105.696,167.893,66.0041
1981,0,-145.481,207.577,65.6921,-145.794,168.354,65.4255,-105.985,208.99,66.0613,-105.524,167.847,65.9909
1982,0,-145.324,207.589,65.6928,-145.611,168.403,65.4112,-105.79,209,66.0894,-105.348,167.891,65.9704
1983,0,-145.101,207.635,65.6408,-145.445,168.41,65.441,-105.629,208.925,66.1046,-105.187,167.834,65.9594
1984,0,-144.85,207.636,65.6114,-145.271,168.373,65.4708,-105.415,208.873,66.1262,-105.004,167.804,65.9424
1985,0,-144.577,207.643,65.5971,-145.062,168.344,65.5182,-105.171,208.81,66.1366,-104.779,167.804,65.9288
1986,0,-144.337,207.71,65.5716,-144.884,168.351,65.545,-104.948,208.782,66.1377,-104.577,167.726,65.9513
1987,0,-144.118,207.78,65.5164,-144.672,168.295,65.5434,-104.754,208.799,66.0888,-104.351,167.666,65.981
1988,0,-143.904,207.814,65.5227,-144.44,168.301,65.5932,-104.524,208.794,66.0636,-104.169,167.694,65.9925
1989,0,-143.642,207.833,65.551,-144.21,168.282,65.5646,-104.296,208.821,66.0511,-103.951,167.732,66.0124
1990,0,-143.356,207.823,65.5752,-143.977,168.26,65.6303,-104.039,208.898,65.9907,-103.717,167.799,65.9961
1991,0,-143.107,207.858,65.5613,-143.691,168.22,65.5531,-103.791,208.925,65.9647,-103.452,167.901,65.9692
1992,0,-142.854,207.825,65.601,-143.447,168.188,65.5387,-103.51,208.915,65.9728,-103.244,167.954,65.9614
1993,0,-142.624,207.8,65.6449,-143.187,168.146,65.6088,-103.223,208.892,65.9596,-102.989,168.028,65.896
1994,0,-142.401,207.767,65.6749,-142.902,168.33,65.7868,-102.98,208.94,65.9106,-102.77,168.078,65.8083
1995,0,-142.231,207.772,65.6823,-142.639,168.145,65.6189,-102.729,208.948,65.902,-102.521,168.133,65.7453
1996,0,-142.081,207.768,65.7225,-142.392,168.185,65.6521,-102.513,208.968,65.8702,-102.219,168.103,65.7401
1997,0,-141.874,207.728,65.8175,-142.149,168.28,65.6882,-102.315,209.031,65.838,-101.989,168.061,65.7646
1998,0,-141.656,207.682,65.874,-141.906,168.366,65.7461,-102.156,209.106,65.8273,-101.744,168.053,65.7731
1999,0,-141.403,207.651,65.9132,-141.701,168.355,65.7736,-102.006,209.154,65.7845,-101.488,168.014,65.8096
2000,0,-141.167,207.607,65.9296,-141.453,168.452,65.7447,-101.806,209.113,65.7864,-101.233,167.896,65.8602
2001,0,-140.894,207.596,65.9575,-141.291,168.463,65.7171,-101.603,209.057,65.7786,-100.997,167.754,65.9452
2002,0,-140.609,207.58,65.9274,-141.102,168.504,65.6576,-101.384,208.97,65.8478,-100.799,167.642,65.9922
2003,0,-140.355,207.686,65.8872,-140.917,168.558,65.6768,-101.152,208.866,65.9139,-100.606,167.592,66.022
2004,0,-140.057,207.746,65.8645,-140.747,168.534,65.6799,-100.906,208.799,65.9491,-100.407,167.603,66.0577
2005,0,-139.826,207.781,65.8575,-140.526,168.472,65.6564,-100.598,208.789,65.9777,-100.176,167.681,66.0357
2006,0,-139.557,207.739,65.8994,-140.239,168.403,65.7609,-100.274,208.816,66.0261,-99.9454,167.734,66.0063
2007,0,-139.253,207.789,65.8539,-139.936,168.286,65.8145,-99.9702,208.838,66.0287,-99.7424,167.89,65.9318
2008,0,-138.973,207.745,65.845,-139.611,168.285,65.8163,-99.6702,208.818,66.0516,-99.5075,167.976,65.8804
2009,0,-138.713,207.786,65.7949,-139.293,168.128,65.8155,-99.3579,208.789,66.0625,-99.3201,167.992,65.8527
2010,0,-138.532,207.84,65.7395,-139.007,168.054,65.795,-99.0633,208.822,66.0434,-98.8999,168.075,65.8089
2011,0,-138.352,207.809,65.7689,-138.74,168.082,65.7631,-98.8133,208.861,66.0236,-98.5743,168.112,65.8174
2012,0,-138.162,207.768,65.7616,-138.523,168.14,65.7325,-98.5741,208.966,65.9943,-98.2872,168.085,65.8793
2013,0,-137.973,207.796,65.7419,-138.355,168.205,65.7013,-98.3831,209.099,65.8973,-97.9988,168.066,65.8978
2014,0,-137.772,207.814,65.6995,-138.134,168.372,65.6077,-98.2472,209.191,65.8884,-97.754,168.051,65.9166
2015,0,-137.54,207.761,65.7034,-137.899,168.477,65.494,-98.0596,209.195,65.8867,-97.5182,168.02,65.8758
2016,0,-137.331,207.714,65.6811,-137.639,168.621,65.3887,-97.8292,209.129,65.9369,-97.3232,167.965,65.872
2017,0,-137.077,207.705,65.6641,-137.379,168.707,65.4209,-97.6138,209.076,65.957,-97.1495,167.953,65.8714
2018,0,-136.803,207.703,65.639,-137.211,168.7,65.4129,-97.3556,209.084,65.9635,-96.9512,167.982,65.8209
2019,0,-136.535,207.763,65.6181,-137.024,168.678,65.4585,-97.1153,208.995,66.0203,-96.7464,167.967,65.8558
2020,0,-136.258,207.859,65.5368,-136.772,168.575,65.4922,-96.8413,208.912,66.0499,-96.4535,167.904,65.8952
2021,0,-135.983,207.951,65.4814,-136.555,168.455,65.6109,-96.5446,208.908,66.0227,-96.3255,167.818,65.8914
2022,0,-135.642,207.995,65.427,-136.292,168.348,65.6191,-96.2836,208.924,65.954,-96.0447,167.867,65.8569
2023,0,-135.363,207.944,65.4548,-136.011,168.275,65.5399,-96.0525,208.906,65.905,-95.6641,167.905,65.7985
2024,0,-135.116,207.917,65.4438,-135.715,168.223,65.5411,-95.7986,208.902,65.8461,-95.4074,167.931,65.796
2025,0,-134.88,207.866,65.4839,-135.457,168.174,65.5167,-95.5024,208.918,65.7943,-95.1753,167.955,65.7474
2026,0,-134.644,207.873,65.5012,-135.182,168.189,65.5595,-95.2209,208.97,65.7623,-94.9572,168.055,65.7294
2027,0,-134.401,207.914,65.495,-134.913,168.241,65.5797,-94.9644,208.978,65.748,-94.7218,168.136,65.6731
2028,0,-134.253,207.987,65.482,-134.64,168.304,65.6021,-94.7423,209.021,65.7334,-94.4631,168.198,65.6245
2029,0,-134.043,207.977,65.501,-134.366,168.432,65.585,-94.5234,209.075,65.7206,-94.1805,168.176,65.6328
2030,0,-133.804,207.9,65.5598,-134.087,168.483,65.5763,-94.3186,209.092,65.7473,-93.9331,168.203,65.6431
2031,0,-133.543,207.857,65.5919,-133.767,168.607,65.5963,-94.086,209.149,65.7109,-93.6978,168.207,65.6754
2032,0,-133.312,207.819,65.6731,-133.373,168.842,65.6331,-93.8824,209.237,65.6611,-93.4351,168.171,65.7183
2033,0,-132.989,207.827,65.7281,-133.198,168.87,65.6518,-93.6433,209.274,65.6482,-93.1619,168.074,65.8177
2034,0,-132.69,207.796,65.7837,-133.139,168.789,65.6024,-93.4209,209.26,65.6542,-92.8807,167.915,65.9465
2035,0,-132.4,207.792,65.8019,-133.004,168.794,65.6106,-93.1673,209.215,65.721,-92.7295,167.852,66.0726
2036,0,-132.121,207.837,65.7663,-132.767,168.667,65.6313,-92.8858,209.145,65.7344,-92.5083,167.858,66.0996
2037,0,-131.861,207.815,65.7501,-132.514,168.529,65.6708,-92.6272,209.082,65.7766,-92.2499,167.888,66.0621
2038,0,-131.565,207.799,65.759,-132.239,168.398,65.6856,-92.3717,208.983,65.8339,-91.9152,167.963,65.9947
2039,0,-131.309,207.776,65.7686,-131.921,168.244,65.7705,-92.1001,208.973,65.8796,-91.7777,168.016,65.9395
2040,0,-131.051,207.811,65.7785,-131.643,168.169,65.8169,-91.8096,208.937,65.931,-91.5805,168.115,65.904
2041,0,-130.805,207.856,65.753,-131.345,168.102,65.8554,-91.5499,208.889,65.9853,-91.3286,168.184,65.9075
2042,0,-130.585,207.921,65.7395,-131.062,168.07,65.8443,-91.298,208.842,66.0284,-91.0782,168.201,65.9451
2043,0,-130.352,208.026,65.6636,-130.787,168.14,65.78,-90.9831,208.875,66.0192,-90.7473,168.217,65.9583
2044,0,-130.148,208.051,65.6525,-130.575,168.267,65.7112,-90.7298,208.924,66.0332,-90.4223,168.137,65.9935
2045,0,-129.927,208.051,65.6602,-130.095,168.605,65.6288,-90.4978,209.074,65.9935,-90.1089,168.143,66.0235
2046,0,-129.73,208.055,65.6565,-129.901,168.797,65.5234,-90.2955,209.236,65.9353,-89.8258,168.145,66.0405
2047,0,-129.517,207.954,65.6926,-129.755,168.841,65.514,-90.0903,209.354,65.9229,-89.5735,168.135,66.0704
2048,0,-129.297,207.938,65.7026,-129.618,168.885,65.5058,-89.844,209.369,65.9535,-89.3137,168.154,66.0507
2049,0,-129.054,207.921,65.7052,-129.485,168.83,65.4627,-89.6078,209.372,65.9755,-89.2234,168.116,66.1004
2050,0,-128.774,207.873,65.6914,-129.25,168.9,65.4506,-89.3877,209.286,66.009,-88.9653,168.106,66.0104
2051,0,-128.526,207.877,65.6474,-129.007,168.801,65.4475,-89.1197,209.192,66.0216,-88.8284,168.089,66.0503
2052,0,-128.295,207.859,65.6428,-128.791,168.674,65.4868,-88.8292,209.085,66.0638,-88.5061,168.018,65.985
2053,0,-128.071,207.89,65.6093,-128.584,168.528,65.5474,-88.608,209.023,66.1018,-88.2901,167.989,66.0316
2054,0,-127.797,207.892,65.5804,-128.313,168.479,65.4997,-88.3635,208.978,66.1333,-88.0649,167.948,66.0487
2055,0,-127.526,207.909,65.5724,-128.012,168.328,65.5324,-88.1275,208.942,66.1401,-87.8088,167.973,66.0531
2056,0,-127.259,207.945,65.5196,-127.763,168.261,65.5579,-87.8651,208.886,66.1432,-87.5494,168.062,66.042
2057,0,-126.968,207.959,65.5213,-127.499,168.28,65.5293,-87.6166,208.951,66.0986,-87.259,168.11,66.0112
2058,0,-126.704,207.999,65.4995,-127.183,168.346,65.5179,-87.2972,209.028,66.0337,-86.996,168.16,65.9496
2059,0,-126.468,208.126,65.4644,-126.683,168.532,65.4963,-87.0206,209.079,66.0179,-86.7472,168.284,65.8724
2060,0,-126.255,208.189,65.4706,-126.624,168.437,65.9008,-86.7529,209.17,65.9665,-86.4777,168.357,65.8031
2061,0,-125.593,208.322,65.2099,-126.243,168.733,65.7548,-86.4855,209.268,65.8943,-86.1965,168.392,65.7593
2062,0,-125.769,208.191,65.5169,-126.081,168.651,65.5916,-86.2699,209.345,65.8422,-85.9408,168.415,65.7451
2063,0,-125.57,208.114,65.6007,-125.855,168.712,65.625,-86.0753,209.388,65.8092,-85.725,168.401,65.7513
2064,0,-125.313,208.029,65.6496,-125.639,168.772,65.5886,-85.8427,209.396,65.7802,-85.4602,168.387,65.737
2065,0,-125.063,207.994,65.6771,-125.538,168.793,65.644,-85.6606,209.427,65.7139,-85.2009,168.265,65.7723
2066,0,-124.821,207.913,65.7181,-125.204,168.898,65.5901,-85.4584,209.411,65.6746,-84.9459,168.134,65.8485
2067,0,-124.511,207.941,65.7909,-124.959,168.887,65.5371,-85.2441,209.329,65.6916,-84.6741,167.998,65.9277
2068,0,-124.218,207.907,65.8382,-124.718,168.787,65.5631,-85.0102,209.165,65.7784,-84.4393,167.916,66.0326
2069,0,-123.905,207.909,65.8728,-124.452,168.692,65.6019,-84.7732,209.055,65.8594,-84.1927,167.911,66.0324
2070,0,-123.594,207.936,65.8803,-124.154,168.503,65.7046,-84.4687,209.064,65.865,-83.9439,168.013,65.9947
2071,0,-123.329,207.936,65.8865,-123.877,168.365,65.7963,-84.1617,209.051,65.8879,-83.7638,168.161,65.9581
2072,0,-123.069,207.992,65.8591,-123.59,168.256,65.8447,-83.8741,209.029,65.911,-83.5377,168.254,65.9004
2073,0,-122.831,208.013,65.8193,-123.269,168.238,65.8666,-83.5564,208.996,65.9408,-83.3072,168.283,65.8874
2074,0,-122.601,208.093,65.7786,-123.01,168.29,65.8249,-83.2366,209.077,65.914,-83.0157,168.381,65.8351
2075,0,-122.33,208.223,65.7056,-122.788,168.372,65.7871,-82.9314,209.128,65.8991,-82.73,168.46,65.8002
2076,0,-122.088,208.329,65.6418,-122.553,168.507,65.7289,-82.6425,209.204,65.8989,-82.3795,168.497,65.7798
2077,0,-121.915,208.337,65.6981,-122.37,168.655,65.6493,-82.389,209.292,65.876,-82.0639,168.473,65.831
2078,0,-121.72,208.309,65.7216,-122.228,168.738,65.6128,-82.1942,209.464,65.7717,-81.7709,168.474,65.8415
2079,0,-121.486,208.272,65.7208,-121.929,168.869,65.5332,-82.0147,209.568,65.7687,-81.4875,168.397,65.8816
2080,0,-121.258,208.21,65.7064,-121.689,168.991,65.4612,-81.8432,209.606,65.7652,-81.2632,168.317,65.9105
2081,0,-121.008,208.087,65.7174,-121.448,169.033,65.4103,-81.6229,209.539,65.8123,-81.0368,168.256,65.9265
2082,0,-120.743,207.991,65.7597,-121.152,169.064,65.3824,-81.3451,209.443,65.8588,-80.8281,168.184,65.9057
2083,0,-120.49,207.958,65.7309,-120.896,168.911,65.4518,-81.0925,209.368,65.8948,-80.6147,168.167,65.9171
2084,0,-120.257,207.902,65.7242,-120.647,168.845,65.426,-80.8293,209.201,65.9708,-80.3915,168.153,65.9254
