Trajectories
100
,,Patient 1:Unlabeled0,,,Patient 1:Unlabeled3,,,Patient 1:Unlabeled1,,,Patient 1:Unlabeled2,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
5229,0,91.9114,-258.179,67.7018,91.5281,-297.473,67.7672,131.344,-257.068,67.7561,131.704,-298.115,67.933
5230,0,91.9058,-258.46,67.7378,91.5317,-297.644,67.7206,131.35,-257.337,67.7856,131.675,-298.436,67.9651
5231,0,91.8626,-258.781,67.7514,91.4848,-297.896,67.712,131.359,-257.613,67.805,131.644,-298.675,67.9507
5232,0,91.8497,-259.071,67.7569,91.4433,-298.165,67.7151,131.373,-257.92,67.8858,131.597,-298.96,67.972
5233,0,91.8403,-259.371,67.7808,91.4217,-298.398,67.7358,131.343,-258.206,67.96,131.581,-299.207,68.0066
5234,0,91.8652,-259.624,67.8001,91.4422,-298.707,67.7655,131.326,-258.529,68.0012,131.591,-299.445,68.0197
5235,0,91.9386,-259.926,67.8063,91.4533,-299.063,67.8248,131.295,-258.84,68.0377,131.635,-299.696,68.0564
5236,0,91.9608,-260.167,67.8055,91.4703,-299.419,67.8742,131.247,-259.14,68.0698,131.663,-299.9,68.0151
5237,0,91.9845,-260.359,67.759,91.4951,-299.785,67.8988,131.249,-259.382,68.0778,131.691,-300.084,67.975
5238,0,92.0038,-260.516,67.7288,91.5257,-300.099,67.9075,131.271,-259.626,68.0803,131.71,-300.248,67.9235
5239,0,92.0338,-260.691,67.6912,91.5324,-300.406,67.905,131.274,-259.887,68.102,131.732,-300.499,67.8761
5240,0,92.0667,-260.916,67.6747,91.5424,-300.618,67.9156,131.276,-260.065,68.084,131.743,-300.726,67.8593
5241,0,92.0736,-261.122,67.6672,91.593,-300.811,67.8954,131.271,-260.252,68.0747,131.768,-300.955,67.8279
5242,0,92.0643,-261.329,67.6541,91.6077,-300.966,67.8882,131.318,-260.395,68.0465,131.805,-301.221,67.839
5243,0,92.0796,-261.611,67.6173,91.5945,-301.144,67.864,131.334,-260.58,68.0383,131.796,-301.493,67.8206
5244,0,92.0671,-261.85,67.6191,91.6003,-301.245,67.7771,131.356,-260.762,68.011,131.814,-301.776,67.8198
5245,0,92.0458,-262.12,67.6237,91.5956,-301.345,67.7918,131.391,-260.935,67.9805,131.797,-302.037,67.8217
5246,0,92.0132,-262.387,67.5995,91.601,-301.467,67.7457,131.396,-261.19,67.9402,131.767,-302.309,67.8351
5247,0,91.9921,-262.611,67.5877,91.5808,-301.653,67.7283,131.427,-261.431,67.9157,131.747,-302.583,67.8578
5248,0,91.9189,-262.854,67.6146,91.5819,-301.9,67.7549,131.442,-261.709,67.9135,131.725,-302.805,67.8379
5249,0,91.8895,-263.064,67.6586,91.5783,-302.153,67.7617,131.466,-261.982,67.9251,131.72,-303.021,67.8526
5250,0,91.8637,-263.255,67.6725,91.5899,-302.466,67.82,131.445,-262.211,67.9358,131.725,-303.266,67.8313
5251,0,91.863,-263.464,67.6875,91.6072,-302.793,67.8839,131.417,-262.441,67.9375,131.759,-303.478,67.8196
5252,0,91.8674,-263.71,67.7137,91.6323,-303.117,67.9498,131.418,-262.671,67.9712,131.741,-303.692,67.8151
5253,0,91.9039,-263.912,67.7258,91.6735,-303.412,67.9867,131.397,-262.885,67.9909,131.765,-303.825,67.7928
5254,0,91.9384,-264.121,67.7429,91.6816,-303.658,68.0042,131.373,-263.113,68.0284,131.764,-303.94,67.7473
5255,0,91.9732,-264.336,67.7623,91.6814,-303.904,68.0485,131.383,-263.384,68.0607,131.786,-304.086,67.773
5256,0,92.0158,-264.583,67.7629,91.6593,-304.135,68.0574,131.385,-263.667,68.0812,131.789,-304.233,67.7866
5257,0,92.0649,-264.826,67.7347,91.6099,-304.335,68.0232,131.381,-263.905,68.0867,131.804,-304.417,67.82
5258,0,92.0974,-265.058,67.7487,91.5668,-304.52,68.016,131.387,-264.12,68.0783,131.79,-304.648,67.864
5259,0,92.1467,-265.312,67.7708,91.5703,-304.671,67.9946,131.431,-264.321,68.0663,131.823,-304.921,67.9179
5260,0,92.1684,-265.547,67.7735,91.571,-304.832,67.9479,131.467,-264.538,68.0501,131.821,-305.216,67.9501
5261,0,92.1784,-265.781,67.7853,91.591,-304.997,67.8663,131.494,-264.713,68.0248,131.799,-305.497,67.9586
5262,0,92.1423,-265.971,67.7981,91.5963,-305.135,67.7878,131.507,-264.887,68.0142,131.794,-305.724,67.9725
5263,0,92.1377,-266.145,67.7976,91.5911,-305.29,67.7455,131.531,-265.086,68.0069,131.761,-305.971,68.0111
5264,0,92.1192,-266.359,67.7962,91.6007,-305.439,67.6988,131.554,-265.289,68.0088,131.775,-306.197,68.0373
5265,0,92.0945,-266.532,67.7872,91.6155,-305.607,67.6722,131.564,-265.454,67.9885,131.792,-306.461,68.0485
5266,0,92.1185,-266.665,67.7454,91.6218,-305.824,67.6413,131.549,-265.621,67.9768,131.802,-306.695,68.08
5267,0,92.1024,-266.862,67.7188,91.6716,-306.069,67.6758,131.525,-265.788,67.963,131.831,-306.903,68.0958
5268,0,92.0983,-267.104,67.693,91.7149,-306.369,67.6986,131.492,-265.992,67.9799,131.885,-307.125,68.1172
5269,0,92.1003,-267.415,67.6893,91.7522,-306.649,67.7559,131.454,-266.237,67.986,131.897,-307.292,68.0949
5270,0,92.0986,-267.67,67.6798,91.7647,-306.987,67.8042,131.409,-266.477,68.0084,131.918,-307.501,68.0575
5271,0,92.0863,-267.869,67.6795,91.7709,-307.273,67.8525,131.402,-266.686,67.9964,131.913,-307.703,68.0266
5272,0,92.1307,-268.089,67.6888,91.773,-307.548,67.8752,131.419,-266.966,67.965,131.949,-307.85,67.9537
5273,0,92.1469,-268.316,67.6929,91.7356,-307.769,67.8937,131.414,-267.236,67.9726,131.981,-308.042,67.9116
5274,0,92.1312,-268.446,67.7105,91.6966,-307.942,67.8611,131.407,-267.47,67.9642,132.01,-308.237,67.8866
5275,0,92.1408,-268.591,67.7038,91.6482,-308.118,67.8686,131.44,-267.62,67.9124,132.041,-308.459,67.8442
5276,0,92.1492,-268.73,67.706,91.6167,-308.284,67.8596,131.436,-267.782,67.9059,132.053,-308.648,67.8415
5277,0,92.1698,-268.891,67.7255,91.5977,-308.403,67.7981,131.455,-267.977,67.8938,132.048,-308.821,67.8338
5278,0,92.1758,-269.083,67.7229,91.5859,-308.519,67.7841,131.474,-268.153,67.8904,132.027,-308.968,67.8403
5279,0,92.1982,-269.239,67.7159,91.5866,-308.62,67.7616,131.492,-268.305,67.8593,131.995,-309.153,67.8324
5280,0,92.166,-269.419,67.7125,91.5864,-308.718,67.7519,131.502,-268.445,67.8576,131.953,-309.326,67.8259
5281,0,92.1586,-269.615,67.7434,91.6143,-308.816,67.7593,131.553,-268.619,67.8588,131.928,-309.49,67.843
5282,0,92.1462,-269.827,67.7269,91.6307,-308.983,67.7567,131.614,-268.754,67.8632,131.853,-309.722,67.8684
5283,0,92.1664,-270.067,67.7404,91.6865,-309.192,67.7799,131.668,-269.016,67.8955,131.836,-309.913,67.85
5284,0,92.1361,-270.309,67.7477,91.7183,-309.427,67.7972,131.677,-269.192,67.8814,131.814,-310.171,67.8714
5285,0,92.1367,-270.54,67.7588,91.7514,-309.741,67.8462,131.681,-269.417,67.8889,131.802,-310.421,67.9136
5286,0,92.121,-270.779,67.8079,91.7695,-310.023,67.8839,131.685,-269.655,67.9103,131.773,-310.635,67.9232
5287,0,92.1101,-271.003,67.8266,91.8132,-310.352,67.9001,131.685,-269.875,67.9456,131.764,-310.863,67.9319
5288,0,92.1183,-271.18,67.8561,91.8436,-310.623,67.9296,131.682,-270.083,67.9733,131.757,-311.039,67.918
5289,0,92.1333,-271.378,67.8433,91.8209,-310.832,67.9585,131.688,-270.317,68.0149,131.767,-311.203,67.9013
5290,0,92.1626,-271.526,67.8429,91.8054,-310.998,67.9511,131.65,-270.517,68.0708,131.773,-311.338,67.8985
5291,0,92.1739,-271.742,67.8611,91.7948,-311.174,67.9693,131.631,-270.712,68.1157,131.775,-311.496,67.8814
5292,0,92.1749,-271.905,67.8696,91.782,-311.338,67.9977,131.616,-270.917,68.1824,131.825,-311.647,67.8801
5293,0,92.1867,-272.101,67.8689,91.7733,-311.496,68.0026,131.589,-271.091,68.2018,131.86,-311.78,67.8816
5294,0,92.2438,-272.29,67.835,91.7327,-311.665,68.0346,131.585,-271.257,68.2267,131.912,-311.953,67.8633
5295,0,92.2579,-272.454,67.7841,91.7042,-311.838,68.06,131.585,-271.434,68.2346,131.949,-312.151,67.884
5296,0,92.2955,-272.652,67.7515,91.6981,-311.964,68.0392,131.587,-271.596,68.263,131.958,-312.306,67.8883
5297,0,92.329,-272.8,67.7336,91.7072,-312.066,68.0086,131.558,-271.776,68.2592,131.997,-312.486,67.8627
5298,0,92.3277,-272.94,67.6862,91.7076,-312.223,67.9847,131.565,-271.915,68.2525,132.033,-312.682,67.8847
5299,0,92.3227,-273.106,67.6434,91.7175,-312.351,67.9448,131.597,-272.128,68.2421,132.077,-312.857,67.8684
5300,0,92.3217,-273.282,67.6344,91.7219,-312.492,67.9246,131.616,-272.332,68.2296,132.1,-313.06,67.8704
5301,0,92.2887,-273.404,67.6243,91.7419,-312.65,67.9049,131.635,-272.509,68.204,132.101,-313.275,67.8913
5302,0,92.2764,-273.525,67.6214,91.7936,-312.793,67.8649,131.674,-272.67,68.153,132.121,-313.551,67.9258
5303,0,92.2626,-273.639,67.611,91.8065,-313.01,67.8643,131.694,-272.804,68.116,132.115,-313.797,67.9508
5304,0,92.2521,-273.776,67.6051,91.874,-313.23,67.8599,131.698,-272.952,68.0697,132.108,-314,67.947
5305,0,92.2323,-273.961,67.6115,91.8997,-313.396,67.858,131.708,-273.085,68.0501,132.102,-314.133,67.9831
5306,0,92.2293,-274.128,67.6292,91.9265,-313.603,67.8854,131.702,-273.218,68.0123,132.079,-314.291,68.0038
5307,0,92.1974,-274.316,67.6412,91.9235,-313.786,67.9026,131.674,-273.312,67.9642,132.039,-314.433,68.0309
5308,0,92.1715,-274.491,67.6496,91.9413,-313.98,67.9185,131.674,-273.403,67.9433,132.034,-314.58,68.0478
5309,0,92.1605,-274.706,67.6313,91.929,-314.194,67.9348,131.683,-273.541,67.9091,132.032,-314.754,68.0644
5310,0,92.1626,-274.94,67.6601,91.9229,-314.37,67.9321,131.694,-273.711,67.8998,132.01,-314.928,68.0682
5311,0,92.1771,-275.158,67.6903,91.8932,-314.569,67.9753,131.69,-273.899,67.8963,132.024,-315.066,68.0733
5312,0,92.2131,-275.351,67.718,91.8716,-314.695,67.9393,131.685,-274.098,67.9122,132.011,-315.209,68.0828
5313,0,92.2028,-275.532,67.7275,91.8324,-314.828,67.9269,131.686,-274.295,67.9109,132.014,-315.318,68.073
5314,0,92.2165,-275.744,67.7803,91.8229,-314.988,67.9301,131.703,-274.51,67.9381,132.026,-315.457,68.0719
5315,0,92.2194,-275.894,67.7706,91.7719,-315.157,67.9115,131.709,-274.734,67.9471,132.071,-315.629,68.0511
5316,0,92.2409,-276.034,67.7732,91.7344,-315.323,67.8765,131.69,-274.958,67.9395,132.095,-315.777,68.051
5317,0,92.2545,-276.184,67.7922,91.7047,-315.478,67.8755,131.654,-275.187,67.9861,132.096,-315.919,68.0432
5318,0,92.2635,-276.301,67.8093,91.6984,-315.625,67.8777,131.662,-275.353,67.9645,132.105,-316.048,68.0279
5319,0,92.2881,-276.397,67.8069,91.6895,-315.766,67.865,131.682,-275.56,67.9982,132.13,-316.145,68.0086
5320,0,92.2865,-276.518,67.8184,91.6711,-315.91,67.845,131.665,-275.716,68.0134,132.135,-316.276,67.9627
5321,0,92.3001,-276.673,67.8266,91.6522,-316.036,67.8609,131.669,-275.919,68.049,132.121,-316.43,67.9661
5322,0,92.3294,-276.792,67.8153,91.6403,-316.172,67.8544,131.674,-276.097,68.0752,132.096,-316.615,67.9546
5323,0,92.3247,-276.94,67.794,91.6607,-316.291,67.8542,131.669,-276.21,68.0745,132.079,-316.772,67.943
5324,0,92.3486,-277.088,67.799,91.7035,-316.403,67.8449,131.682,-276.361,68.1102,132.071,-316.935,67.9635
5325,0,92.3638,-277.196,67.7823,91.767,-316.543,67.8487,131.685,-276.44,68.1153,132.063,-317.118,67.9965
5326,0,92.3932,-277.382,67.7768,91.7924,-316.697,67.8523,131.706,-276.557,68.1416,132.087,-317.277,68.0165
5327,0,92.3839,-277.557,67.7804,91.8485,-316.855,67.8578,131.739,-276.651,68.1385,132.065,-317.451,68.0474
5328,0,92.3719,-277.768,67.786,91.8836,-317.056,67.8782,131.758,-276.75,68.1172,132.057,-317.648,68.0564
5329,0,92.3921,-277.973,67.7901,91.9542,-317.235,67.8645,131.772,-276.855,68.1133,132.051,-317.807,68.0468
5330,0,92.3973,-278.147,67.7977,91.9762,-317.415,67.8589,131.777,-276.967,68.1067,132.019,-318.006,68.0337
5331,0,92.3686,-278.28,67.8009,92.0155,-317.578,67.8773,131.784,-277.096,68.105,132.04,-318.13,68.0363
5332,0,92.3951,-278.383,67.8199,92.0431,-317.732,67.8743,131.794,-277.218,68.0913,132.035,-318.292,68.0445
5333,0,92.3944,-278.5,67.8394,92.073,-317.887,67.8877,131.807,-277.369,68.0643,132.035,-318.465,68.0059
5334,0,92.3881,-278.643,67.837,92.0483,-318.056,67.8947,131.793,-277.545,68.0566,132.027,-318.613,67.9921
5335,0,92.3992,-278.8,67.8354,92.0444,-318.23,67.8954,131.817,-277.708,68.0384,132.055,-318.751,67.9719
5336,0,92.4203,-278.968,67.8407,92.0452,-318.363,67.8736,131.823,-277.891,68.0515,132.083,-318.908,67.9432
5337,0,92.3951,-279.126,67.8294,92.0177,-318.501,67.906,131.798,-278.005,68.0315,132.103,-319.027,67.96
5338,0,92.4037,-279.273,67.8,92.0304,-318.615,67.8798,131.804,-278.139,68.0225,132.123,-319.161,67.9489
5339,0,92.3968,-279.389,67.8127,91.9898,-318.749,67.8932,131.801,-278.263,68.0308,132.156,-319.311,67.9634
5340,0,92.3534,-279.554,67.807,91.9405,-318.869,67.9099,131.765,-278.403,68.0412,132.163,-319.447,67.9512
5341,0,92.365,-279.712,67.7943,91.9094,-318.95,67.9195,131.763,-278.529,68.0464,132.163,-319.545,67.9298
5342,0,92.398,-279.871,67.7553,91.8859,-319.048,67.9273,131.759,-278.714,68.077,132.18,-319.669,67.918
5343,0,92.3997,-279.991,67.7464,91.8562,-319.157,67.9663,131.745,-278.856,68.0772,132.204,-319.744,67.8942
5344,0,92.4023,-280.087,67.7301,91.8338,-319.224,67.9383,131.729,-278.97,68.0747,132.211,-319.83,67.8663
5345,0,92.372,-280.205,67.7242,91.8121,-319.313,67.934,131.714,-279.081,68.0826,132.214,-319.937,67.8929
5346,0,92.4206,-280.317,67.694,91.7769,-319.467,67.9502,131.705,-279.22,68.0798,132.229,-320.03,67.8397
5347,0,92.4128,-280.395,67.6637,91.8114,-319.585,67.9454,131.716,-279.33,68.0951,132.251,-320.128,67.8422
5348,0,92.4076,-280.503,67.6791,91.7967,-319.77,67.9654,131.751,-279.451,68.0635,132.234,-320.246,67.8352
5349,0,92.4185,-280.618,67.6785,91.8221,-319.933,67.9554,131.758,-279.618,68.0256,132.254,-320.392,67.8334
5350,0,92.4008,-280.702,67.6572,91.8328,-320.074,67.9527,131.796,-279.778,68.0477,132.248,-320.503,67.8435
5351,0,92.3951,-280.767,67.6661,91.8442,-320.202,67.9463,131.784,-279.926,68.0396,132.244,-320.626,67.8437
5352,0,92.3942,-280.828,67.6301,91.8953,-320.339,67.9548,131.782,-280.027,68.0227,132.23,-320.765,67.8573
5353,0,92.4059,-280.916,67.6407,91.931,-320.468,67.9805,131.796,-280.157,67.9987,132.224,-320.899,67.8518
5354,0,92.4017,-281.015,67.6544,91.9767,-320.636,67.9742,131.827,-280.258,67.9996,132.234,-321.011,67.8638
5355,0,92.384,-281.109,67.6482,92.0087,-320.792,68.0149,131.825,-280.398,67.992,132.213,-321.179,67.872
5356,0,92.4022,-281.283,67.6653,92.0741,-320.983,67.9944,131.837,-280.55,67.9902,132.198,-321.331,67.8886
5357,0,92.4081,-281.436,67.6838,92.1086,-321.124,67.9976,131.876,-280.666,67.9776,132.145,-321.483,67.8835
5358,0,92.413,-281.553,67.7026,92.1501,-321.213,68.0048,131.899,-280.751,67.9852,132.128,-321.61,67.8819
5359,0,92.4077,-281.657,67.708,92.1581,-321.317,68.0144,131.886,-280.801,67.9543,132.105,-321.737,67.9205
5360,0,92.4297,-281.803,67.7421,92.1536,-321.418,68.0225,131.913,-280.886,67.97,132.089,-321.832,67.9277
5361,0,92.4211,-281.935,67.7744,92.1402,-321.486,68.0005,131.906,-280.939,67.9654,132.069,-321.948,67.9504
5362,0,92.4275,-282.057,67.7742,92.1327,-321.575,67.9948,131.942,-281.026,67.9874,132.092,-322.031,67.939
5363,0,92.4355,-282.219,67.7845,92.1181,-321.693,68.0149,131.945,-281.118,67.9865,132.067,-322.151,67.9598
5364,0,92.4139,-282.373,67.7917,92.0852,-321.8,68.0117,131.962,-281.265,68.0296,132.083,-322.287,67.9717
5365,0,92.4207,-282.544,67.8034,92.0745,-321.877,67.9928,131.982,-281.429,68.0935,132.073,-322.424,68.001
5366,0,92.4187,-282.727,67.827,92.0458,-321.967,67.9925,131.985,-281.523,68.0898,132.091,-322.521,68.0065
5367,0,92.4263,-282.854,67.7964,92.049,-322.015,67.9747,131.986,-281.623,68.1093,132.094,-322.62,68.0215
5368,0,92.4389,-282.958,67.8009,92.0213,-322.118,67.9764,131.969,-281.721,68.1308,132.086,-322.722,68.06
5369,0,92.443,-283.091,67.8214,92.0015,-322.198,67.9715,131.965,-281.803,68.1112,132.096,-322.792,68.0525
5370,0,92.4372,-283.187,67.8198,91.9835,-322.301,67.9985,131.945,-281.922,68.1444,132.122,-322.907,68.0654
5371,0,92.4527,-283.319,67.856,91.9945,-322.415,67.9978,131.938,-282.053,68.1536,132.149,-323.028,68.074
5372,0,92.4764,-283.44,67.8841,91.9728,-322.525,67.9785,131.949,-282.194,68.1815,132.139,-323.152,68.0702
5373,0,92.499,-283.552,67.8951,91.9394,-322.659,67.9897,131.917,-282.334,68.2066,132.169,-323.245,68.0724
5374,0,92.4939,-283.655,67.8993,91.9307,-322.774,67.9487,131.915,-282.454,68.2023,132.189,-323.355,68.0563
5375,0,92.4768,-283.765,67.8983,91.8838,-322.896,67.9791,131.903,-282.581,68.1937,132.192,-323.445,68.0409
5376,0,92.4621,-283.842,67.8815,91.863,-322.966,67.9495,131.872,-282.693,68.1886,132.199,-323.517,68.0274
5377,0,92.4901,-283.9,67.911,91.8652,-323.034,67.9314,131.872,-282.824,68.2047,132.235,-323.588,68.0106
5378,0,92.4854,-283.98,67.9025,91.8451,-323.128,67.946,131.881,-282.91,68.1957,132.235,-323.656,68.02
5379,0,92.5155,-284.048,67.8898,91.8322,-323.204,67.9043,131.865,-283.018,68.2109,132.242,-323.733,67.996
5380,0,92.5046,-284.111,67.8614,91.8137,-323.34,67.9254,131.874,-283.154,68.2377,132.285,-323.862,68.0179
5381,0,92.514,-284.209,67.8573,91.8078,-323.46,67.9106,131.873,-283.271,68.2354,132.306,-324.02,68.0348
5382,0,92.5431,-284.293,67.8316,91.8435,-323.596,67.9052,131.878,-283.399,68.236,132.334,-324.152,68.0476
5383,0,92.5351,-284.407,67.8159,91.8845,-323.72,67.8973,131.884,-283.519,68.2309,132.369,-324.267,68.046
5384,0,92.5685,-284.476,67.7668,91.8919,-323.856,67.8974,131.87,-283.628,68.2459,132.388,-324.362,68.0622
5385,0,92.5651,-284.541,67.7775,91.9223,-323.956,67.9274,131.875,-283.677,68.2486,132.416,-324.441,68.0793
5386,0,92.5584,-284.602,67.7543,91.9471,-324.043,67.9196,131.863,-283.745,68.2249,132.443,-324.496,68.0831
5387,0,92.5717,-284.64,67.7262,91.9727,-324.12,67.9335,131.879,-283.799,68.2266,132.422,-324.557,68.0949
5388,0,92.5694,-284.712,67.7168,91.9799,-324.187,67.9408,131.877,-283.86,68.2056,132.446,-324.623,68.092
5389,0,92.5817,-284.78,67.6903,91.996,-324.262,67.9208,131.874,-283.919,68.1956,132.445,-324.667,68.0723
5390,0,92.5716,-284.85,67.6701,92.0382,-324.369,67.9445,131.85,-283.981,68.1668,132.446,-324.784,68.0879
5391,0,92.576,-284.958,67.6476,92.0379,-324.471,67.9297,131.825,-284.031,68.1548,132.443,-324.851,68.0505
5392,0,92.583,-285.067,67.6524,92.0914,-324.591,67.93,131.839,-284.095,68.1329,132.434,-324.97,68.0759
5393,0,92.6045,-285.165,67.6444,92.1073,-324.682,67.9213,131.824,-284.213,68.136,132.432,-325.101,68.0731
5394,0,92.6062,-285.281,67.6359,92.1373,-324.788,67.9205,131.845,-284.266,68.1068,132.439,-325.222,68.0925
5395,0,92.5949,-285.385,67.6609,92.1542,-324.87,67.9127,131.825,-284.357,68.1044,132.42,-325.288,68.0891
5396,0,92.6181,-285.415,67.6454,92.1765,-324.897,67.9146,131.836,-284.39,68.06,132.411,-325.37,68.1159
5397,0,92.6191,-285.455,67.6398,92.163,-324.98,67.9143,131.845,-284.424,68.0449,132.396,-325.418,68.0948
5398,0,92.5937,-285.504,67.6355,92.1768,-325.017,67.8994,131.821,-284.471,68.006,132.365,-325.469,68.0943
5399,0,92.5988,-285.551,67.6276,92.1858,-325.066,67.8899,131.828,-284.509,68.0002,132.378,-325.518,68.1084
5400,0,92.589,-285.618,67.6369,92.1762,-325.116,67.864,131.829,-284.579,67.976,132.338,-325.591,68.1017
5401,0,92.5915,-285.718,67.639,92.182,-325.176,67.856,131.83,-284.631,67.9701,132.349,-325.685,68.0956
5402,0,92.5857,-285.825,67.6792,92.1662,-325.268,67.8754,131.846,-284.7,67.9492,132.342,-325.763,68.1001
5403,0,92.5979,-285.929,67.6821,92.1861,-325.326,67.8737,131.839,-284.789,67.9249,132.338,-325.901,68.1259
5404,0,92.6134,-286.05,67.699,92.1688,-325.409,67.8635,131.861,-284.909,67.9456,132.368,-326.023,68.1277
5405,0,92.5934,-286.155,67.7319,92.1385,-325.474,67.8166,131.882,-285.02,67.8848,132.346,-326.146,68.1062
5406,0,92.5991,-286.181,67.7259,92.1352,-325.536,67.83,131.883,-285.1,67.886,132.341,-326.24,68.0977
5407,0,92.5633,-286.306,67.7527,92.1164,-325.603,67.8185,131.881,-285.173,67.8868,132.323,-326.342,68.1188
5408,0,92.5621,-286.319,67.7524,92.095,-325.659,67.8078,131.887,-285.199,67.8714,132.34,-326.391,68.0944
5409,0,92.5626,-286.368,67.7497,92.0858,-325.681,67.8138,131.889,-285.266,67.8745,132.325,-326.445,68.0978
5410,0,92.5639,-286.409,67.7739,92.0635,-325.699,67.8189,131.904,-285.303,67.8659,132.31,-326.482,68.1255
5411,0,92.5422,-286.42,67.757,92.0656,-325.753,67.8355,131.897,-285.343,67.8712,132.326,-326.529,68.1132
5412,0,92.5497,-286.467,67.7719,92.05,-325.792,67.8166,131.9,-285.398,67.8648,132.314,-326.58,68.0956
5413,0,92.5219,-286.564,67.7918,92.0287,-325.865,67.8267,131.9,-285.475,67.8483,132.302,-326.66,68.0937
5414,0,92.5058,-286.671,67.8128,92.014,-325.964,67.8146,131.907,-285.548,67.8278,132.294,-326.766,68.1
5415,0,92.5006,-286.772,67.8172,92.0003,-326.033,67.8013,131.887,-285.664,67.8331,132.302,-326.83,68.0681
5416,0,92.5032,-286.876,67.8514,91.9801,-326.086,67.7981,131.907,-285.736,67.8429,132.297,-326.903,68.0571
5417,0,92.4728,-286.945,67.8463,91.9911,-326.153,67.8175,131.9,-285.81,67.8525,132.297,-326.941,68.0459
5418,0,92.4757,-287.024,67.8735,91.9866,-326.176,67.8204,131.895,-285.88,67.8499,132.276,-326.984,68.0492
5419,0,92.4659,-287.094,67.8674,91.9519,-326.256,67.8442,131.889,-285.937,67.8551,132.273,-327.015,68.0431
5420,0,92.4731,-287.147,67.8621,91.9496,-326.273,67.8374,131.896,-286.01,67.8678,132.259,-327.064,68.0195
5421,0,92.4706,-287.21,67.8875,91.946,-326.304,67.8303,131.918,-286.031,67.8486,132.278,-327.07,68.0173
5422,0,92.4737,-287.254,67.8845,91.9484,-326.344,67.85,131.905,-286.087,67.8753,132.274,-327.115,68.0061
5423,0,92.4785,-287.262,67.8821,91.9497,-326.356,67.8407,131.913,-286.13,67.8832,132.281,-327.124,68.0122
5424,0,92.4465,-287.326,67.8842,91.9278,-326.402,67.855,131.907,-286.178,67.8913,132.277,-327.154,68.0118
5425,0,92.4497,-287.364,67.8855,91.9204,-326.446,67.8557,131.904,-286.228,67.8804,132.252,-327.182,67.9941
5426,0,92.4461,-287.396,67.886,91.9188,-326.501,67.8738,131.886,-286.294,67.9055,132.266,-327.204,67.9919
5427,0,92.4528,-287.446,67.8798,91.9172,-326.564,67.8825,131.888,-286.325,67.8998,132.264,-327.235,67.9838
5428,0,92.4317,-287.51,67.8958,91.9256,-326.628,67.8728,131.892,-286.397,67.9164,132.254,-327.268,67.9751
5429,0,92.4297,-287.595,67.8984,91.942,-326.704,67.8871,131.862,-286.478,67.9413,132.252,-327.321,67.9682
5430,0,92.4518,-287.645,67.9063,91.9324,-326.763,67.9115,131.892,-286.543,67.9473,132.262,-327.348,67.9495
5431,0,92.4563,-287.699,67.8889,91.9342,-326.863,67.9372,131.873,-286.615,67.9572,132.27,-327.395,67.9456
5432,0,92.435,-287.77,67.8984,91.92,-326.929,67.9258,131.87,-286.701,67.9917,132.263,-327.444,67.9256
5433,0,92.4483,-287.778,67.8957,91.9562,-326.946,67.9255,131.882,-286.711,67.9855,132.286,-327.472,67.9418
5434,0,92.4719,-287.802,67.9002,91.9392,-326.985,67.9285,131.898,-286.737,67.9853,132.285,-327.487,67.9374
5435,0,92.4389,-287.838,67.8818,91.9395,-327.036,67.9242,131.871,-286.787,67.9832,132.251,-327.539,67.9293
5436,0,92.4555,-287.888,67.8892,91.9249,-327.085,67.9493,131.856,-286.844,68.0032,132.263,-327.561,67.9252
5437,0,92.4435,-287.895,67.8835,91.9279,-327.111,67.9655,131.865,-286.871,68.0213,132.281,-327.574,67.9393
5438,0,92.4672,-287.932,67.8774,91.9896,-327.17,67.9525,131.854,-286.939,68.0343,132.289,-327.623,67.917
5439,0,92.4586,-288.007,67.8884,91.95,-327.276,67.9896,131.87,-287.05,68.0646,132.301,-327.686,67.9092
5440,0,92.4825,-288.04,67.8923,91.9772,-327.32,67.9894,131.871,-287.093,68.0897,132.308,-327.709,67.9177
5441,0,92.4913,-288.056,67.8685,91.9944,-327.379,68.0033,131.885,-287.105,68.0683,132.296,-327.733,67.92
5442,0,92.4771,-288.119,67.8624,91.9714,-327.459,68.0016,131.863,-287.166,68.0931,132.298,-327.804,67.8939
5443,0,92.4745,-288.134,67.864,91.9939,-327.514,67.9994,131.86,-287.196,68.0951,132.287,-327.844,67.8926
5444,0,92.467,-288.104,67.8763,91.9917,-327.463,68.0075,131.863,-287.181,68.0982,132.292,-327.817,67.9086
5445,0,92.4764,-288.098,67.8656,91.9829,-327.44,67.9803,131.866,-287.153,68.0759,132.308,-327.796,67.9141
5446,0,92.4852,-288.139,67.8804,91.99,-327.497,68.0074,131.866,-287.185,68.0961,132.306,-327.83,67.9186
5447,0,92.4896,-288.13,67.8688,92.0098,-327.512,68.0213,131.878,-287.212,68.1071,132.297,-327.859,67.9279
5448,0,92.4953,-288.171,67.8663,91.9847,-327.564,68.0349,131.866,-287.241,68.1014,132.304,-327.879,67.9145
5449,0,92.475,-288.216,67.8709,91.9879,-327.647,68.0173,131.861,-287.307,68.1204,132.305,-327.938,67.8862
